0.061453	0.015363
0.061453	0.046089
0.027933	0.046089
0.195531	0.134078
0.061453	0.146648
0.195531	0.189944
0.262570	0.202514
0.296089	0.245810
0.262570	0.265363
0.329609	0.283520
0.495810	0.446927
0.428771	0.470670
0.562849	0.484637
0.462291	0.495810
0.762570	0.720670
0.763966	0.722067
0.863128	0.745810
0.963687	0.927374
